x,y,id,t
37,68,204,1
39,63,204,2
41,57,204,3
43,52,204,4
45,46,204,5
47,41,204,6
48,36,204,7
50,31,204,8
51,26,204,9
52,21,204,10
52,18,204,11
53,14,204,12
53,9,204,13
53,4,204,14
53,1,204,15
37,3,205,0
39,6,205,1
42,13,205,2
44,20,205,3
46,26,205,4
47,32,205,5
49,38,205,6
50,45,205,7
51,51,205,8
52,58,205,9
52,65,205,10
52,67,205,11
52,71,205,12
47,71,206,0
45,69,206,1
42,66,206,2
39,62,206,3
37,58,206,4
34,55,206,5
31,51,206,6
28,48,206,7
25,45,206,8
22,41,206,9
19,40,206,10
15,35,206,11
11,32,206,12
7,29,206,13
3,26,206,14
23,1,207,0
24,5,207,1
24,11,207,2
25,17,207,3
25,23,207,4
25,29,207,5
24,35,207,6
24,41,207,7
23,49,207,8
22,52,207,9
22,58,207,10
21,64,207,11
20,68,207,12
19,71,207,13
30,72,208,0
31,69,208,1
32,66,208,2
33,60,208,3
34,55,208,4
34,50,208,5
35,45,208,6
35,41,208,7
35,36,208,8
35,31,208,9
35,27,208,10
34,24,208,11
33,17,208,12
32,13,208,13
31,9,208,14
30,4,208,15
29,2,208,16
37,3,209,0
40,10,209,1
41,15,209,2
43,21,209,3
45,27,209,4
46,32,209,5
47,40,209,6
47,44,209,7
48,50,209,8
48,56,209,9
48,62,209,10
48,68,209,11
48,71,209,12
67,72,210,0
68,70,210,1
67,68,210,2
67,63,210,3
66,59,210,4
65,55,210,5
63,51,210,6
62,47,210,7
61,46,210,8
59,40,210,9
57,37,210,10
55,36,210,11
52,32,210,12
50,28,210,13
47,27,210,14
45,22,210,15
42,19,210,16
39,17,210,17
36,15,210,18
32,12,210,19
29,9,210,20
25,5,210,21
22,3,210,22
18,2,210,23
16,1,210,24
5,2,211,0
8,6,211,1
12,11,211,2
15,18,211,3
17,24,211,4
20,30,211,5
22,36,211,6
24,42,211,7
26,48,211,8
28,54,211,9
30,60,211,10
31,67,211,11
33,70,211,12
47,72,212,0
49,71,212,1
50,71,212,2
50,70,212,3
51,70,212,4
51,69,212,5
52,69,212,6
52,68,212,7
52,68,212,8
52,69,212,9
52,69,212,10
51,69,212,11
51,69,212,12
51,69,212,13
50,69,212,14
49,70,212,15
48,70,212,16
48,71,212,17
47,71,212,18
45,72,212,19
40,72,213,0
42,71,213,1
44,69,213,2
46,68,213,3
47,67,213,4
48,63,213,5
49,61,213,6
50,59,213,7
51,57,213,8
52,55,213,9
53,55,213,10
53,51,213,11
53,50,213,12
53,50,213,13
52,49,213,14
52,48,213,15
51,47,213,16
50,46,213,17
50,45,213,18
48,44,213,19
47,41,213,20
46,40,213,21
44,41,213,22
43,41,213,23
41,40,213,24
39,38,213,25
36,39,213,26
34,39,213,27
31,38,213,28
29,38,213,29
26,36,213,30
23,37,213,31
20,35,213,32
17,37,213,33
14,35,213,34
10,35,213,35
7,34,213,36
3,34,213,37
33,1,214,0
34,2,214,1
34,6,214,2
34,10,214,3
33,14,214,4
32,16,214,5
31,22,214,6
30,25,214,7
29,27,214,8
27,30,214,9
25,34,214,10
24,37,214,11
21,40,214,12
19,43,214,13
17,46,214,14
14,48,214,15
12,51,214,16
9,54,214,17
6,57,214,18
3,60,214,19
40,72,215,0
45,69,215,1
50,67,215,2
55,63,215,3
60,59,215,4
64,55,215,5
69,51,215,6
28,1,216,0
29,2,216,1
31,6,216,2
33,11,216,3
35,14,216,4
36,21,216,5
37,26,216,6
38,29,216,7
39,35,216,8
39,37,216,9
39,44,216,10
39,48,216,11
39,51,216,12
39,55,216,13
38,59,216,14
38,64,216,15
37,68,216,16
37,70,216,17
36,72,216,18
56,72,217,0
55,69,217,1
52,65,217,2
50,59,217,3
47,52,217,4
45,47,217,5
42,41,217,6
39,36,217,7
37,31,217,8
34,26,217,9
30,20,217,10
27,15,217,11
23,9,217,12
20,6,217,13
15,1,217,14
46,1,218,0
48,4,218,1
50,11,218,2
52,15,218,3
54,21,218,4
55,26,218,5
56,32,218,6
57,37,218,7
57,43,218,8
57,50,218,9
57,54,218,10
57,59,218,11
57,65,218,12
57,69,218,13
55,72,218,14
22,71,219,0
24,65,219,1
27,57,219,2
29,48,219,3
31,39,219,4
34,31,219,5
35,22,219,6
37,14,219,7
38,5,219,8
41,1,219,9
41,1,220,0
42,3,220,1
43,7,220,2
43,12,220,3
43,15,220,4
43,19,220,5
42,23,220,6
42,27,220,7
41,29,220,8
40,32,220,9
38,36,220,10
37,39,220,11
35,42,220,12
33,47,220,13
32,49,220,14
30,50,220,15
28,53,220,16
25,56,220,17
23,59,220,18
20,62,220,19
17,66,220,20
14,68,220,21
11,70,220,22
8,71,220,23
54,70,221,0
51,67,221,1
48,62,221,2
45,57,221,3
42,52,221,4
41,50,221,5
37,47,221,6
34,41,221,7
31,36,221,8
27,32,221,9
23,28,221,10
19,24,221,11
16,20,221,12
11,16,221,13
7,11,221,14
3,8,221,15
19,1,222,0
24,5,222,1
28,12,222,2
33,18,222,3
36,25,222,4
39,31,222,5
43,38,222,6
46,45,222,7
49,51,222,8
52,58,222,9
55,65,222,10
57,69,222,11
50,72,223,0
48,69,223,1
46,69,223,2
43,61,223,3
41,59,223,4
39,55,223,5
36,53,223,6
34,48,223,7
31,44,223,8
28,40,223,9
25,39,223,10
22,34,223,11
19,32,223,12
16,27,223,13
12,24,223,14
8,22,223,15
5,18,223,16
1,15,223,17
20,2,224,0
25,7,224,1
30,13,224,2
36,20,224,3
40,26,224,4
46,32,224,5
50,39,224,6
54,45,224,7
59,52,224,8
62,58,224,9
66,65,224,10
69,69,224,11
28,70,225,0
28,66,225,1
29,59,225,2
29,53,225,3
29,46,225,4
28,40,225,5
28,34,225,6
27,27,225,7
27,21,225,8
26,15,225,9
25,9,225,10
23,4,225,11
40,1,226,0
41,4,226,1
41,7,226,2
41,10,226,3
41,16,226,4
41,20,226,5
40,25,226,6
39,29,226,7
38,33,226,8
37,38,226,9
36,42,226,10
34,46,226,11
33,51,226,12
31,55,226,13
29,59,226,14
26,64,226,15
24,68,226,16
22,70,226,17
19,72,226,18
48,71,227,0
50,70,227,1
52,68,227,2
53,66,227,3
54,63,227,4
56,61,227,5
56,58,227,6
57,56,227,7
58,54,227,8
58,52,227,9
58,50,227,10
58,48,227,11
58,49,227,12
57,47,227,13
57,46,227,14
56,43,227,15
55,42,227,16
54,41,227,17
52,42,227,18
51,41,227,19
49,40,227,20
47,37,227,21
45,36,227,22
43,36,227,23
40,37,227,24
38,36,227,25
35,34,227,26
33,35,227,27
30,32,227,28
26,34,227,29
23,31,227,30
20,31,227,31
17,30,227,32
14,31,227,33
10,29,227,34
6,28,227,35
2,28,227,36
44,3,228,0
45,7,228,1
46,14,228,2
46,18,228,3
46,24,228,4
46,29,228,5
45,35,228,6
44,41,228,7
43,45,228,8
42,50,228,9
41,56,228,10
39,61,228,11
38,66,228,12
36,69,228,13
34,72,228,14
61,71,229,0
60,69,229,1
59,65,229,2
58,60,229,3
56,55,229,4
54,50,229,5
52,46,229,6
50,42,229,7
48,37,229,8
46,33,229,9
43,29,229,10
41,25,229,11
38,21,229,12
35,17,229,13
32,13,229,14
29,9,229,15
26,5,229,16
22,3,229,17
18,1,229,18
59,2,230,0
61,3,230,1
61,6,230,2
61,9,230,3
61,12,230,4
60,15,230,5
60,16,230,6
59,20,230,7
58,22,230,8
56,26,230,9
54,29,230,10
53,30,230,11
50,34,230,12
48,37,230,13
46,37,230,14
43,40,230,15
40,42,230,16
38,45,230,17
35,47,230,18
32,50,230,19
29,52,230,20
25,55,230,21
22,58,230,22
18,60,230,23
15,63,230,24
11,66,230,25
7,68,230,26
4,69,230,27
37,72,231,0
41,70,231,1
45,69,231,2
48,69,231,3
52,63,231,4
55,60,231,5
58,58,231,6
60,55,231,7
63,52,231,8
65,50,231,9
67,48,231,10
69,46,231,11
71,44,231,12
72,42,231,13
72,34,232,0
71,33,232,1
69,33,232,2
67,33,232,3
65,33,232,4
62,33,232,5
59,34,232,6
56,33,232,7
54,35,232,8
50,33,232,9
47,33,232,10
44,35,232,11
40,33,232,12
37,35,232,13
33,36,232,14
29,34,232,15
25,34,232,16
21,35,232,17
17,35,232,18
12,35,232,19
7,37,232,20
3,35,232,21
37,1,233,0
37,2,233,1
38,6,233,2
39,10,233,3
40,16,233,4
40,22,233,5
40,27,233,6
40,32,233,7
40,37,233,8
39,43,233,9
38,48,233,10
37,53,233,11
36,58,233,12
35,64,233,13
34,68,233,14
32,71,233,15
25,72,234,0
28,69,234,1
32,66,234,2
35,61,234,3
38,56,234,4
41,52,234,5
44,47,234,6
47,43,234,7
49,38,234,8
52,34,234,9
54,30,234,10
55,25,234,11
57,21,234,12
58,18,234,13
60,14,234,14
60,10,234,15
60,5,234,16
61,2,234,17
59,1,234,18
36,1,235,0
35,4,235,1
34,8,235,2
33,14,235,3
32,19,235,4
30,25,235,5
28,30,235,6
26,35,235,7
24,40,235,8
22,45,235,9
20,49,235,10
17,54,235,11
14,59,235,12
11,64,235,13
8,68,235,14
6,71,235,15
30,70,236,0
31,66,236,1
31,58,236,2
31,51,236,3
31,43,236,4
31,36,236,5
30,29,236,6
30,22,236,7
29,14,236,8
28,7,236,9
27,2,236,10
45,1,237,0
45,3,237,1
46,8,237,2
47,12,237,3
47,17,237,4
47,21,237,5
47,28,237,6
47,31,237,7
47,36,237,8
46,38,237,9
45,43,237,10
44,47,237,11
43,52,237,12
42,57,237,13
40,61,237,14
39,69,237,15
37,69,237,16
35,71,237,17
64,72,238,0
63,69,238,1
62,66,238,2
61,61,238,3
59,56,238,4
58,52,238,5
56,47,238,6
54,43,238,7
53,41,238,8
51,37,238,9
48,33,238,10
46,31,238,11
43,27,238,12
40,22,238,13
37,19,238,14
33,14,238,15
31,10,238,16
26,8,238,17
22,4,238,18
19,2,238,19
34,1,239,0
35,5,239,1
36,10,239,2
36,13,239,3
36,18,239,4
36,25,239,5
35,29,239,6
35,32,239,7
34,36,239,8
33,41,239,9
32,46,239,10
30,50,239,11
29,54,239,12
27,59,239,13
25,63,239,14
23,67,239,15
22,70,239,16
20,72,239,17
61,72,240,0
60,70,240,1
58,68,240,2
56,64,240,3
55,60,240,4
53,57,240,5
51,53,240,6
49,50,240,7
46,46,240,8
44,43,240,9
41,40,240,10
39,39,240,11
36,36,240,12
33,33,240,13
30,29,240,14
27,28,240,15
25,25,240,16
22,24,240,17
19,21,240,18
15,18,240,19
11,14,240,20
7,13,240,21
3,10,240,22
53,1,241,0
51,3,241,1
50,8,241,2
48,12,241,3
46,17,241,4
44,24,241,5
42,27,241,6
40,31,241,7
38,36,241,8
35,40,241,9
32,46,241,10
29,49,241,11
26,53,241,12
23,58,241,13
20,62,241,14
16,67,241,15
14,69,241,16
10,72,241,17
43,71,242,0
47,68,242,1
51,64,242,2
54,58,242,3
57,53,242,4
60,48,242,5
63,42,242,6
66,37,242,7
68,32,242,8
71,27,242,9
66,1,243,0
64,3,243,1
61,7,243,2
58,11,243,3
54,16,243,4
51,21,243,5
47,25,243,6
43,30,243,7
38,35,243,8
34,39,243,9
29,44,243,10
25,48,243,11
20,52,243,12
15,57,243,13
10,61,243,14
4,65,243,15
37,72,244,0
39,70,244,1
40,68,244,2
41,67,244,3
41,61,244,4
42,58,244,5
43,54,244,6
43,51,244,7
43,47,244,8
43,44,244,9
43,41,244,10
42,38,244,11
42,36,244,12
41,34,244,13
40,30,244,14
39,29,244,15
38,26,244,16
36,23,244,17
34,21,244,18
33,18,244,19
32,15,244,20
29,14,244,21
27,11,244,22
25,9,244,23
22,6,244,24
19,3,244,25
16,2,244,26
14,1,244,27
32,3,245,0
32,7,245,1
32,12,245,2
32,15,245,3
32,19,245,4
31,23,245,5
30,28,245,6
29,32,245,7
28,36,245,8
26,40,245,9
24,44,245,10
23,48,245,11
21,52,245,12
19,56,245,13
16,59,245,14
14,63,245,15
11,67,245,16
9,69,245,17
7,71,245,18
67,71,246,0
66,69,246,1
66,68,246,2
64,62,246,3
62,58,246,4
61,54,246,5
59,50,246,6
57,47,246,7
55,45,246,8
54,44,246,9
52,41,246,10
49,38,246,11
46,33,246,12
44,30,246,13
41,27,246,14
38,26,246,15
34,22,246,16
31,19,246,17
28,17,246,18
24,15,246,19
20,11,246,20
16,9,246,21
12,6,246,22
7,3,246,23
4,2,246,24
38,1,247,0
42,4,247,1
45,7,247,2
48,13,247,3
51,18,247,4
54,21,247,5
56,25,247,6
58,30,247,7
59,35,247,8
61,38,247,9
62,42,247,10
63,47,247,11
63,52,247,12
64,56,247,13
64,61,247,14
64,66,247,15
64,69,247,16
63,71,247,17
23,71,248,0
22,69,248,1
21,64,248,2
20,58,248,3
18,53,248,4
17,48,248,5
16,43,248,6
14,38,248,7
12,33,248,8
10,28,248,9
8,23,248,10
7,21,248,11
4,16,248,12
2,12,248,13
53,2,249,0
56,8,249,1
59,13,249,2
61,19,249,3
63,25,249,4
65,31,249,5
66,37,249,6
67,43,249,7
68,50,249,8
69,56,249,9
69,62,249,10
69,68,249,11
69,71,249,12
59,72,250,0
57,70,250,1
55,68,250,2
53,63,250,3
51,60,250,4
49,56,250,5
46,53,250,6
44,49,250,7
41,46,250,8
38,45,250,9
35,40,250,10
32,37,250,11
29,34,250,12
25,32,250,13
21,29,250,14
18,26,250,15
14,25,250,16
9,22,250,17
6,17,250,18
1,15,250,19
35,3,251,0
36,8,251,1
36,14,251,2
36,21,251,3
36,25,251,4
36,32,251,5
35,37,251,6
34,43,251,7
33,48,251,8
32,54,251,9
31,60,251,10
29,65,251,11
27,69,251,12
26,72,251,13
64,72,252,0
64,71,252,1
64,70,252,2
64,70,252,3
64,69,252,4
63,69,252,5
62,69,252,6
61,68,252,7
60,67,252,8
59,68,252,9
57,68,252,10
56,68,252,11
55,69,252,12
53,69,252,13
51,69,252,14
49,70,252,15
48,70,252,16
46,71,252,17
43,72,252,18
32,72,253,0
33,69,253,1
33,65,253,2
34,59,253,3
34,54,253,4
34,49,253,5
34,43,253,6
34,38,253,7
34,33,253,8
33,28,253,9
32,24,253,10
31,19,253,11
30,14,253,12
28,9,253,13
27,4,253,14
25,2,253,15
39,3,254,0
39,7,254,1
39,13,254,2
39,18,254,3
39,23,254,4
38,28,254,5
37,34,254,6
36,39,254,7
35,44,254,8
34,49,254,9
32,54,254,10
31,59,254,11
29,64,254,12
27,68,254,13
25,71,254,14
54,71,255,0
51,69,255,1
48,64,255,2
45,59,255,3
41,54,255,4
39,51,255,5
36,47,255,6
32,44,255,7
28,37,255,8
24,32,255,9
20,28,255,10
16,23,255,11
12,18,255,12
7,14,255,13
2,9,255,14
14,3,256,0
16,10,256,1
17,16,256,2
18,23,256,3
18,29,256,4
18,36,256,5
18,43,256,6
18,50,256,7
18,57,256,8
18,64,256,9
17,69,256,10
16,72,256,11
69,72,257,0
69,70,257,1
69,69,257,2
68,62,257,3
67,57,257,4
66,53,257,5
65,48,257,6
64,46,257,7
62,42,257,8
61,36,257,9
59,33,257,10
56,29,257,11
54,26,257,12
52,24,257,13
49,18,257,14
46,15,257,15
43,12,257,16
40,10,257,17
36,5,257,18
33,3,257,19
29,1,257,20
32,2,258,0
31,6,258,1
31,12,258,2
30,16,258,3
29,22,258,4
28,28,258,5
27,34,258,6
25,40,258,7
23,45,258,8
22,51,258,9
19,57,258,10
17,63,258,11
15,68,258,12
13,71,258,13
54,71,259,0
60,70,259,1
65,69,259,2
70,67,259,3
28,2,260,0
32,6,260,1
37,11,260,2
41,14,260,3
45,21,260,4
49,24,260,5
52,29,260,6
55,33,260,7
58,38,260,8
60,43,260,9
63,48,260,10
65,53,260,11
67,58,260,12
68,64,260,13
69,68,260,14
70,71,260,15
32,71,261,0
33,68,261,1
33,63,261,2
33,58,261,3
33,55,261,4
33,49,261,5
33,44,261,6
32,38,261,7
32,33,261,8
31,27,261,9
30,22,261,10
29,17,261,11
28,11,261,12
26,6,261,13
25,2,261,14
1,2,262,0
25,2,263,0
28,7,263,1
31,13,263,2
34,19,263,3
36,25,263,4
38,31,263,5
40,37,263,6
42,43,263,7
43,49,263,8
45,55,263,9
46,61,263,10
47,70,263,11
48,70,263,12
6,72,264,0
4,72,264,1
56,72,265,0
52,70,265,1
49,67,265,2
45,63,265,3
41,59,265,4
37,55,265,5
33,51,265,6
29,48,265,7
25,44,265,8
21,41,265,9
16,37,265,10
12,34,265,11
7,30,265,12
2,27,265,13
4,2,266,0
5,4,266,1
6,6,266,2
7,10,266,3
7,11,266,4
8,14,266,5
8,17,266,6
8,18,266,7
8,21,266,8
8,23,266,9
7,25,266,10
7,27,266,11
6,29,266,12
5,31,266,13
4,32,266,14
3,34,266,15
2,36,266,16
46,70,267,0
48,68,267,1
49,64,267,2
51,60,267,3
52,56,267,4
53,52,267,5
53,49,267,6
54,47,267,7
54,44,267,8
55,40,267,9
55,39,267,10
55,34,267,11
54,33,267,12
54,28,267,13
53,27,267,14
52,22,267,15
51,19,267,16
50,17,267,17
48,14,267,18
47,11,267,19
45,10,267,20
42,7,267,21
40,4,267,22
37,2,267,23
34,1,267,24
28,2,268,0
29,7,268,1
30,15,268,2
30,23,268,3
30,32,268,4
30,40,268,5
29,48,268,6
29,56,268,7
28,64,268,8
27,69,268,9
42,71,269,0
38,70,269,1
34,70,269,2
30,69,269,3
26,68,269,4
22,67,269,5
18,66,269,6
14,65,269,7
10,63,269,8
6,62,269,9
1,61,269,10
27,72,270,0
28,68,270,1
29,62,270,2
30,55,270,3
31,48,270,4
31,42,270,5
31,35,270,6
31,28,270,7
31,22,270,8
31,15,270,9
30,9,270,10
29,4,270,11
35,1,271,0
33,3,271,1
33,7,271,2
32,12,271,3
31,18,271,4
30,21,271,5
29,25,271,6
27,30,271,7
25,34,271,8
23,39,271,9
21,43,271,10
19,47,271,11
16,51,271,12
13,55,271,13
11,59,271,14
8,64,271,15
4,67,271,16
2,70,271,17
36,68,272,0
37,61,272,1
38,53,272,2
39,49,272,3
39,40,272,4
40,33,272,5
41,25,272,6
41,17,272,7
41,9,272,8
41,2,272,9
22,1,273,0
26,3,273,1
30,7,273,2
34,11,273,3
38,15,273,4
41,19,273,5
44,23,273,6
46,27,273,7
49,31,273,8
51,35,273,9
53,39,273,10
55,43,273,11
56,47,273,12
58,51,273,13
59,55,273,14
59,59,273,15
60,64,273,16
60,68,273,17
60,70,273,18
60,72,273,19
54,70,274,0
52,68,274,1
49,64,274,2
46,60,274,3
43,56,274,4
39,52,274,5
36,48,274,6
33,44,274,7
30,41,274,8
26,37,274,9
23,34,274,10
19,30,274,11
15,27,274,12
11,23,274,13
7,19,274,14
3,16,274,15
10,3,275,0
11,6,275,1
12,10,275,2
13,14,275,3
13,18,275,4
14,22,275,5
14,25,275,6
14,29,275,7
14,32,275,8
13,36,275,9
13,39,275,10
12,42,275,11
10,46,275,12
9,49,275,13
8,52,275,14
6,55,275,15
4,57,275,16
2,60,275,17
26,72,276,0
26,69,276,1
26,65,276,2
26,59,276,3
26,53,276,4
25,47,276,5
24,42,276,6
24,37,276,7
23,31,276,8
21,25,276,9
20,20,276,10
19,15,276,11
17,9,276,12
15,4,276,13
13,1,276,14
15,1,277,0
25,11,277,1
36,24,277,2
43,29,277,3
51,34,277,4
58,40,277,5
65,45,277,6
72,50,277,7
55,70,278,0
52,68,278,1
49,63,278,2
45,59,278,3
42,54,278,4
38,50,278,5
35,46,278,6
31,42,278,7
27,38,278,8
23,34,278,9
19,31,278,10
15,27,278,11
10,23,278,12
5,20,278,13
30,2,279,0
31,5,279,1
31,11,279,2
32,17,279,3
32,24,279,4
32,30,279,5
32,36,279,6
31,42,279,7
31,48,279,8
30,54,279,9
29,60,279,10
28,66,279,11
26,70,279,12
31,70,280,0
33,66,280,1
35,60,280,2
37,54,280,3
39,49,280,4
41,43,280,5
43,38,280,6
44,33,280,7
45,27,280,8
46,22,280,9
47,17,280,10
47,12,280,11
47,7,280,12
47,3,280,13
47,1,280,14
70,2,281,0
69,4,281,1
68,10,281,2
67,15,281,3
65,21,281,4
63,27,281,5
61,30,281,6
59,35,281,7
56,41,281,8
53,47,281,9
50,52,281,10
47,58,281,11
43,64,281,12
40,68,281,13
36,71,281,14
58,70,282,0
56,68,282,1
53,63,282,2
51,58,282,3
48,53,282,4
45,48,282,5
44,46,282,6
41,42,282,7
38,38,282,8
35,34,282,9
31,30,282,10
28,25,282,11
24,21,282,12
21,17,282,13
17,13,282,14
13,9,282,15
9,4,282,16
5,2,282,17
67,2,283,0
64,5,283,1
61,12,283,2
57,18,283,3
53,25,283,4
48,31,283,5
44,37,283,6
39,43,283,7
35,49,283,8
30,55,283,9
24,61,283,10
19,67,283,11
14,70,283,12
38,71,284,0
38,69,284,1
39,66,284,2
39,62,284,3
39,57,284,4
40,53,284,5
39,49,284,6
39,46,284,7
39,42,284,8
38,38,284,9
38,34,284,10
37,31,284,11
36,28,284,12
35,24,284,13
34,20,284,14
32,17,284,15
30,14,284,16
28,10,284,17
26,7,284,18
24,4,284,19
21,2,284,20
19,1,284,21
27,2,285,0
26,6,285,1
25,13,285,2
24,20,285,3
23,27,285,4
21,34,285,5
19,41,285,6
17,48,285,7
15,55,285,8
12,62,285,9
10,68,285,10
8,71,285,11
39,71,286,0
39,69,286,1
40,67,286,2
40,63,286,3
40,60,286,4
40,57,286,5
39,54,286,6
39,51,286,7
38,48,286,8
37,45,286,9
36,43,286,10
35,40,286,11
34,38,286,12
32,35,286,13
31,33,286,14
29,31,286,15
27,28,286,16
25,26,286,17
22,25,286,18
20,21,286,19
17,19,286,20
15,17,286,21
12,14,286,22
9,12,286,23
6,10,286,24
2,8,286,25
46,2,287,0
48,6,287,1
49,13,287,2
49,19,287,3
50,25,287,4
50,31,287,5
50,37,287,6
50,43,287,7
50,49,287,8
49,55,287,9
48,61,287,10
47,67,287,11
46,70,287,12
69,71,288,0
67,67,288,1
64,60,288,2
62,53,288,3
59,47,288,4
56,40,288,5
53,34,288,6
50,28,288,7
46,22,288,8
43,16,288,9
39,10,288,10
36,4,288,11
32,1,288,12
38,4,289,0
39,10,289,1
38,17,289,2
38,25,289,3
37,32,289,4
36,40,289,5
35,47,289,6
33,54,289,7
32,61,289,8
30,68,289,9
28,72,289,10
31,71,290,0
32,68,290,1
34,60,290,2
36,53,290,3
37,46,290,4
39,39,290,5
40,32,290,6
41,25,290,7
42,18,290,8
42,11,290,9
42,5,290,10
42,1,290,11
36,4,291,0
38,10,291,1
40,19,291,2
41,27,291,3
43,35,291,4
44,43,291,5
45,51,291,6
45,59,291,7
46,67,291,8
46,71,291,9
63,70,292,0
61,67,292,1
59,61,292,2
56,55,292,3
54,50,292,4
51,44,292,5
48,39,292,6
45,34,292,7
42,29,292,8
38,24,292,9
35,19,292,10
31,14,292,11
26,9,292,12
23,5,292,13
18,2,292,14
41,1,293,0
44,5,293,1
47,13,293,2
50,21,293,3
53,30,293,4
55,38,293,5
58,47,293,6
59,55,293,7
61,64,293,8
62,70,293,9
28,71,294,0
29,69,294,1
30,65,294,2
32,60,294,3
33,56,294,4
34,52,294,5
35,48,294,6
36,44,294,7
36,40,294,8
37,36,294,9
37,32,294,10
37,28,294,11
36,25,294,12
36,21,294,13
35,17,294,14
35,13,294,15
34,11,294,16
32,7,294,17
31,4,294,18
29,2,294,19
38,1,295,0
40,4,295,1
42,10,295,2
43,17,295,3
44,22,295,4
44,28,295,5
45,34,295,6
45,39,295,7
45,45,295,8
45,51,295,9
44,56,295,10
44,62,295,11
43,68,295,12
42,70,295,13
61,72,296,0
61,69,296,1
59,63,296,2
56,56,296,3
55,53,296,4
53,46,296,5
50,40,296,6
47,34,296,7
44,27,296,8
41,21,296,9
38,15,296,10
35,9,296,11
31,4,296,12
30,2,297,0
30,5,297,1
30,10,297,2
30,15,297,3
29,19,297,4
28,24,297,5
27,28,297,6
26,33,297,7
25,37,297,8
23,41,297,9
21,45,297,10
19,49,297,11
17,53,297,12
14,57,297,13
12,61,297,14
9,65,297,15
6,68,297,16
4,70,297,17
1,72,297,18
21,72,298,0
21,69,298,1
22,64,298,2
22,59,298,3
23,54,298,4
23,48,298,5
23,43,298,6
23,38,298,7
23,34,298,8
22,29,298,9
22,24,298,10
21,19,298,11
20,14,298,12
19,9,298,13
18,4,298,14
17,2,298,15
37,4,299,0
39,10,299,1
41,17,299,2
43,24,299,3
44,31,299,4
46,39,299,5
46,46,299,6
47,53,299,7
48,60,299,8
48,67,299,9
49,71,299,10
41,72,300,0
38,72,300,1
35,71,300,2
32,71,300,3
29,71,300,4
28,71,300,5
25,71,300,6
22,71,300,7
18,71,300,8
15,71,300,9
12,71,300,10
8,72,300,11
4,72,300,12
1,72,300,13
20,72,301,0
22,70,301,1
24,68,301,2
26,64,301,3
28,60,301,4
30,55,301,5
31,51,301,6
33,47,301,7
34,42,301,8
35,38,301,9
36,34,301,10
37,30,301,11
37,26,301,12
37,23,301,13
37,19,301,14
37,14,301,15
36,12,301,16
36,7,301,17
35,4,301,18
33,2,301,19
34,2,302,0
35,5,302,1
35,9,302,2
36,14,302,3
36,19,302,4
36,24,302,5
36,29,302,6
35,34,302,7
34,38,302,8
33,42,302,9
32,47,302,10
31,52,302,11
29,56,302,12
27,61,302,13
25,65,302,14
24,67,302,15
23,70,302,16
21,72,302,17
61,70,303,0
59,68,303,1
57,64,303,2
55,59,303,3
53,55,303,4
51,51,303,5
49,47,303,6
46,43,303,7
44,39,303,8
41,35,303,9
39,32,303,10
36,28,303,11
33,24,303,12
30,21,303,13
26,17,303,14
23,13,303,15
19,10,303,16
16,6,303,17
11,4,303,18
10,2,303,19
7,1,303,20
3,4,304,0
3,11,304,1
4,19,304,2
4,27,304,3
4,34,304,4
3,42,304,5
3,50,304,6
2,57,304,7
2,65,304,8
1,70,304,9
38,72,305,0
41,69,305,1
44,66,305,2
46,61,305,3
49,56,305,4
51,52,305,5
53,48,305,6
55,44,305,7
57,40,305,8
59,36,305,9
60,32,305,10
61,28,305,11
62,25,305,12
63,21,305,13
63,18,305,14
63,15,305,15
63,11,305,16
62,7,305,17
61,4,305,18
61,3,305,19
59,1,305,20
55,1,306,0
55,2,306,1
55,2,306,2
55,4,306,3
54,5,306,4
53,7,306,5
52,8,306,6
51,10,306,7
49,11,306,8
48,11,306,9
46,12,306,10
43,13,306,11
41,16,306,12
38,15,306,13
36,16,306,14
33,19,306,15
29,18,306,16
26,19,306,17
23,19,306,18
19,20,306,19
15,20,306,20
12,21,306,21
8,21,306,22
4,21,306,23
34,2,307,0
36,5,307,1
38,11,307,2
39,16,307,3
40,22,307,4
41,27,307,5
42,32,307,6
42,37,307,7
42,42,307,8
42,47,307,9
42,53,307,10
42,58,307,11
41,63,307,12
40,68,307,13
40,71,307,14
72,71,308,0
72,68,308,1
71,63,308,2
70,57,308,3
70,51,308,4
69,46,308,5
67,40,308,6
66,35,308,7
64,30,308,8
62,25,308,9
59,20,308,10
56,16,308,11
54,11,308,12
51,6,308,13
48,3,308,14
45,1,308,15
31,1,309,0
32,5,309,1
32,11,309,2
33,16,309,3
33,22,309,4
33,28,309,5
33,33,309,6
32,39,309,7
31,44,309,8
30,49,309,9
29,55,309,10
28,60,309,11
27,66,309,12
25,69,309,13
24,72,309,14
66,70,310,0
65,68,310,1
64,63,310,2
62,59,310,3
61,55,310,4
59,51,310,5
57,47,310,6
55,43,310,7
54,42,310,8
51,38,310,9
49,35,310,10
46,31,310,11
43,28,310,12
40,25,310,13
37,22,310,14
34,19,310,15
30,15,310,16
27,12,310,17
23,9,310,18
19,6,310,19
15,4,310,20
11,2,310,21
8,1,310,22
21,2,311,0
24,5,311,1
28,10,311,2
31,16,311,3
34,21,311,4
37,26,311,5
39,32,311,6
42,37,311,7
44,42,311,8
45,47,311,9
47,52,311,10
48,57,311,11
50,63,311,12
51,68,311,13
52,71,311,14
21,72,312,0
23,69,312,1
